Perturbaton	 Ratio_StepLength(%)	 StepLength_R(cm)	 StepLegnth_L(cm)	 Ratio_StancePhase(%)	 StancePhase_R(%)	 StancePhase_L(%)	 Ratio_SwingPhase(%)	 SwingPhase_R(%)	 SwingPhase_L(%)	 Ratio_DoubleLimbS(%)	 doublelimbS_R(%)	 doublelimbS_L(%)	 Cadence(step/min)	 RTO-LTO(s)	 LTO-RTO(s)	 L swing duration(s)	 R double limb duration(s)	 R swing duration(s)	 L double limb duration(s)	 R stance duration(s)	 L stance duration(s)	 
25.000000	 -0.666580	 577.909802	 592.074889	 1.486174	 61.290519	 60.468241	 -2.637490	 38.709481	 39.531759	 0.018094	 21.346664	 21.300517	 39.077243	 0.782632	 0.763684	 0.613211	 0.165737	 0.611053	 0.152632	 0.932632	 0.929421	 
25.000000	 2.815885	 575.035491	 561.949283	 1.166547	 60.492475	 59.892198	 -1.884675	 39.507525	 40.107802	 -0.973607	 20.107615	 20.203313	 40.155795	 0.731429	 0.760952	 0.606000	 0.133333	 0.594762	 0.166190	 0.904500	 0.894286	 
25.000000	 -4.674115	 535.918256	 558.964479	 1.828952	 61.723985	 60.598271	 -2.928723	 38.276015	 39.401729	 0.459364	 22.411783	 22.262335	 41.860055	 0.722500	 0.712000	 0.564500	 0.155500	 0.549000	 0.163000	 0.886000	 0.867500	 
25.000000	 -8.001953	 550.088417	 595.204420	 0.938343	 61.908184	 61.524415	 -1.509918	 38.091816	 38.475585	 -0.102120	 23.527729	 23.243354	 40.418707	 0.752905	 0.729476	 0.571000	 0.181000	 0.565190	 0.164286	 0.919571	 0.910476	 
25.000000	 -12.419787	 531.995006	 601.582069	 0.301402	 61.437717	 61.248704	 -0.506169	 38.562283	 38.751296	 -0.332763	 22.697061	 22.738277	 40.930259	 0.742000	 0.724000	 0.568050	 0.173950	 0.564500	 0.159500	 0.901000	 0.897950	 
25.000000	 -9.472533	 544.655893	 598.105494	 0.308096	 60.934121	 60.727933	 -0.599331	 39.065879	 39.272067	 -0.494066	 21.612390	 21.696474	 40.626374	 0.753500	 0.736000	 0.580000	 0.169500	 0.577368	 0.154000	 0.900526	 0.899474	 
25.000000	 -7.790084	 552.858374	 596.788763	 2.029829	 61.660586	 60.406903	 -3.277110	 38.339414	 39.593097	 0.123414	 22.079682	 22.021625	 40.562499	 0.754000	 0.726500	 0.586000	 0.167500	 0.568000	 0.158500	 0.913000	 0.894000	 
25.000000	 -1.736333	 563.251003	 572.912824	 -0.352737	 61.137218	 61.341810	 0.483797	 38.862782	 38.658190	 -0.185421	 22.438722	 22.454714	 40.865370	 0.735714	 0.737143	 0.568571	 0.165238	 0.571905	 0.165238	 0.898571	 0.902381	 
25.000000	 -7.857439	 548.858310	 593.097255	 -0.328099	 61.942965	 62.137449	 0.473503	 38.057035	 37.862551	 0.061036	 24.156892	 24.135108	 40.681037	 0.738000	 0.732500	 0.557500	 0.182500	 0.559500	 0.173000	 0.914000	 0.915000	 
25.000000	 -4.214324	 559.999850	 582.710754	 0.389378	 61.018531	 60.755912	 -0.772243	 38.981469	 39.244088	 -0.810020	 21.700118	 21.781936	 40.610601	 0.751500	 0.731000	 0.581500	 0.169500	 0.573684	 0.153500	 0.903000	 0.900500	 
25.000000	 2.160286	 580.222915	 567.022303	 1.795176	 62.061466	 60.954691	 -2.887262	 37.938534	 39.045309	 0.328662	 23.030305	 22.933211	 40.657878	 0.747143	 0.729524	 0.576190	 0.170000	 0.560952	 0.168571	 0.916190	 0.899524	 
25.000000	 -1.602926	 570.981082	 581.828191	 1.061097	 62.130026	 61.408149	 -1.762743	 37.869974	 38.591851	 -0.644581	 23.438825	 23.453893	 40.931319	 0.750500	 0.726842	 0.563684	 0.174737	 0.554000	 0.168947	 0.915500	 0.898000	 
0.000000	 -8.597380	 528.856336	 575.929589	 -0.451876	 63.460516	 63.688887	 0.727079	 36.539484	 36.311113	 0.160166	 26.845883	 26.809833	 42.313829	 0.705500	 0.711905	 0.514500	 0.189524	 0.520476	 0.191429	 0.900952	 0.901429	 
0.000000	 -6.415805	 535.980190	 571.163933	 0.197216	 63.936692	 63.792972	 -0.485419	 36.063308	 36.207028	 0.276642	 27.766966	 27.657539	 42.067746	 0.711000	 0.710952	 0.516190	 0.198571	 0.515238	 0.195714	 0.912381	 0.909524	 
0.000000	 -5.911819	 549.807093	 582.961847	 0.273424	 63.856380	 63.675769	 -0.529581	 36.143620	 36.324231	 -0.225988	 27.522589	 27.573962	 41.006285	 0.734762	 0.729524	 0.531905	 0.202857	 0.528571	 0.200952	 0.930500	 0.932381	 
0.000000	 -5.303516	 536.770355	 563.255133	 1.627040	 63.703221	 62.797679	 -2.877309	 36.296779	 37.202321	 -1.120193	 26.536403	 26.221872	 42.312727	 0.717143	 0.706000	 0.531429	 0.185714	 0.514762	 0.187143	 0.903810	 0.895000	 
0.000000	 -9.204705	 505.963132	 554.000008	 1.814928	 63.632608	 62.474517	 -3.201512	 36.367392	 37.525483	 -0.165292	 26.099585	 26.137368	 43.560385	 0.694091	 0.684091	 0.517273	 0.177273	 0.500909	 0.183182	 0.877273	 0.861364	 
0.000000	 -11.613787	 511.208729	 573.914936	 -0.781071	 63.026549	 63.507072	 1.244893	 36.973451	 36.492928	 -0.212547	 26.530574	 26.567955	 42.982743	 0.694286	 0.704286	 0.509524	 0.182381	 0.515714	 0.188571	 0.880000	 0.886667	 
0.000000	 -15.643320	 491.111242	 573.246531	 -2.989326	 62.197127	 64.076058	 5.062636	 37.802873	 35.923942	 0.277409	 26.283921	 26.193943	 43.742432	 0.667273	 0.704091	 0.492727	 0.175000	 0.519545	 0.184545	 0.853636	 0.879091	 
0.000000	 -8.869918	 528.412178	 577.128738	 -0.810065	 63.396346	 63.903032	 1.352122	 36.603654	 36.096968	 -0.107317	 27.297539	 27.302632	 42.487593	 0.701905	 0.711429	 0.510000	 0.191429	 0.517143	 0.194286	 0.895714	 0.902857	 
0.000000	 -6.333685	 537.546260	 572.194429	 -0.556061	 63.254818	 63.595990	 0.877452	 36.745182	 36.404010	 -0.207144	 26.869776	 26.897177	 41.983165	 0.708500	 0.715238	 0.520476	 0.193810	 0.524762	 0.190476	 0.904762	 0.909048	 
0.000000	 -4.279675	 536.858676	 560.029640	 1.547608	 64.539063	 63.545161	 -2.778197	 35.460937	 36.454839	 -0.035318	 28.051941	 28.051067	 42.393006	 0.712500	 0.703000	 0.516500	 0.197500	 0.503000	 0.200000	 0.913500	 0.900500	 
