Perturbaton	 Ratio_StepLength(%)	 StepLength_R(cm)	 StepLegnth_L(cm)	 Ratio_StancePhase(%)	 StancePhase_R(%)	 StancePhase_L(%)	 Ratio_SwingPhase(%)	 SwingPhase_R(%)	 SwingPhase_L(%)	 Ratio_DoubleLimbS(%)	 doublelimbS_R(%)	 doublelimbS_L(%)	 Cadence(step/min)	 RTO-LTO(s)	 LTO-RTO(s)	 L swing duration(s)	 R double limb duration(s)	 R swing duration(s)	 L double limb duration(s)	 R stance duration(s)	 L stance duration(s)	 
25.000000	 -3.111955	 470.024668	 482.806115	 1.007307	 62.806108	 62.163794	 -1.772285	 37.193892	 37.836206	 -0.073488	 24.983433	 24.990777	 47.919750	 0.617500	 0.635417	 0.473750	 0.142917	 0.465417	 0.170000	 0.786667	 0.778333	 
25.000000	 -3.603053	 482.354402	 499.251412	 0.757383	 62.085166	 61.608155	 -1.287653	 37.914834	 38.391845	 -0.486885	 23.891288	 23.853196	 46.485545	 0.636522	 0.651304	 0.495652	 0.143913	 0.487391	 0.163913	 0.801739	 0.795217	 
25.000000	 -6.155295	 470.973828	 502.050948	 1.201180	 62.328519	 61.658273	 -2.008397	 37.671481	 38.341727	 0.501114	 24.059518	 23.708911	 47.228269	 0.627500	 0.645000	 0.486957	 0.136667	 0.480000	 0.165000	 0.792500	 0.781667	 
25.000000	 -8.165543	 466.073469	 504.755980	 0.186012	 62.962397	 62.831303	 -0.419345	 37.037603	 37.168697	 -0.149707	 25.764691	 25.755810	 46.941339	 0.630870	 0.649565	 0.475652	 0.154348	 0.474348	 0.175217	 0.805217	 0.803913	 
25.000000	 -4.858316	 459.172846	 481.170072	 1.695004	 62.840309	 61.768718	 -2.915181	 37.159691	 38.231282	 -0.132159	 24.608172	 24.612566	 48.526771	 0.615833	 0.621250	 0.472917	 0.142917	 0.459583	 0.161667	 0.777500	 0.761304	 
25.000000	 -4.183489	 460.856075	 474.661575	 0.917296	 62.246949	 61.661363	 -1.613878	 37.753051	 38.338637	 -0.211157	 23.932043	 23.914445	 49.301430	 0.598400	 0.619200	 0.466400	 0.131200	 0.459200	 0.160000	 0.758000	 0.750400	 
25.000000	 -4.187857	 471.486243	 491.188339	 -0.083091	 62.577304	 62.645396	 0.078847	 37.422696	 37.354604	 -0.033644	 25.090039	 25.081998	 47.296572	 0.626667	 0.640417	 0.475833	 0.152917	 0.474583	 0.165833	 0.794583	 0.793333	 
25.000000	 -3.500279	 471.269890	 487.233320	 0.226114	 62.789764	 62.641662	 -0.426010	 37.210236	 37.358338	 -0.062229	 25.399465	 25.397235	 47.878507	 0.623043	 0.632174	 0.468696	 0.154348	 0.467391	 0.164783	 0.787391	 0.786522	 
25.000000	 -2.547129	 482.686513	 495.202099	 -0.219533	 61.817139	 61.863032	 0.293575	 38.182861	 38.136968	 -0.733827	 23.988741	 24.101775	 46.431351	 0.633333	 0.659625	 0.492875	 0.139583	 0.490870	 0.165458	 0.797917	 0.799208	 
25.000000	 -6.611682	 464.806630	 495.171535	 -0.630085	 62.645403	 63.029284	 0.977703	 37.354597	 36.970716	 0.029933	 25.483028	 25.633076	 47.567599	 0.621261	 0.642174	 0.466957	 0.153913	 0.472217	 0.169957	 0.788136	 0.796087	 
25.000000	 -4.406339	 481.205518	 500.731925	 0.791683	 62.453105	 61.866847	 -1.390724	 37.546895	 38.133153	 1.139517	 24.581127	 24.132757	 46.869405	 0.635652	 0.648333	 0.488261	 0.150417	 0.483478	 0.161250	 0.803750	 0.798750	 
25.000000	 -6.052155	 469.894204	 497.543880	 0.036082	 62.383464	 62.347125	 -0.155754	 37.616536	 37.652875	 -0.246584	 24.742598	 24.749329	 47.554600	 0.625652	 0.640000	 0.475217	 0.147391	 0.474348	 0.165652	 0.788261	 0.787391	 
0.000000	 -6.656100	 463.974629	 496.566185	 0.104003	 62.657056	 62.654006	 -0.278299	 37.342944	 37.345994	 -0.001217	 25.154779	 25.111108	 47.395588	 0.625000	 0.640833	 0.475000	 0.150833	 0.471304	 0.167500	 0.793750	 0.791667	 
0.000000	 -4.345051	 472.137685	 492.858981	 -1.018998	 62.642558	 63.266678	 1.603743	 37.357442	 36.733322	 -0.027659	 25.971729	 25.941262	 47.053036	 0.629167	 0.645000	 0.467917	 0.161250	 0.475417	 0.169583	 0.799583	 0.806250	 
0.000000	 -2.690202	 476.161640	 488.676446	 -0.838095	 62.582502	 63.072129	 1.150298	 37.417498	 36.927871	 -0.532787	 25.591927	 25.653789	 46.874117	 0.636957	 0.646522	 0.473913	 0.163043	 0.480000	 0.166522	 0.802174	 0.809565	 
0.000000	 -2.044142	 480.706828	 488.657250	 -0.532158	 62.911853	 63.229019	 0.772130	 37.088147	 36.770981	 0.055664	 26.098927	 26.044394	 47.049552	 0.641304	 0.638696	 0.470000	 0.170000	 0.475217	 0.163478	 0.803913	 0.808696	 
0.000000	 -0.765054	 479.634436	 481.585198	 -0.929686	 62.327986	 62.859898	 1.374352	 37.672014	 37.140102	 -0.124423	 25.158929	 25.131457	 47.228853	 0.631250	 0.635833	 0.470833	 0.161667	 0.478333	 0.157500	 0.791250	 0.797500	 
0.000000	 0.082282	 473.587233	 473.990237	 -1.090649	 62.579995	 63.245766	 1.705518	 37.420005	 36.754234	 -0.084989	 25.822893	 25.807843	 48.101743	 0.619167	 0.629167	 0.458750	 0.160833	 0.467500	 0.161667	 0.781250	 0.790000	 
0.000000	 -4.842210	 472.442306	 495.112743	 -0.302284	 63.029172	 63.207855	 0.431815	 36.970828	 36.792145	 -0.149550	 26.088536	 26.076857	 46.720962	 0.640000	 0.640000	 0.472609	 0.168261	 0.476957	 0.166957	 0.807826	 0.812174	 
0.000000	 -4.157725	 477.430429	 496.928622	 -0.014735	 62.916406	 62.913756	 -0.061241	 37.083594	 37.086244	 0.006180	 25.892884	 25.862367	 46.533350	 0.639625	 0.648292	 0.477500	 0.162125	 0.477042	 0.171250	 0.811708	 0.810417	 
0.000000	 -3.290840	 478.158564	 493.538885	 -0.337247	 62.605433	 62.803800	 0.469832	 37.394567	 37.196200	 -0.171643	 25.370478	 25.355822	 46.640564	 0.644348	 0.640909	 0.479217	 0.164261	 0.482609	 0.163043	 0.806087	 0.809913	 
0.000000	 -2.613538	 480.430979	 492.541332	 -0.908597	 62.481542	 63.037546	 1.430868	 37.518458	 36.962454	 -0.389935	 25.487305	 25.557227	 46.596705	 0.641364	 0.649545	 0.476818	 0.164091	 0.483636	 0.165909	 0.805455	 0.813636	 
