Perturbaton	 Ratio_StepLength(%)	 StepLength_R(cm)	 StepLegnth_L(cm)	 Ratio_StancePhase(%)	 StancePhase_R(%)	 StancePhase_L(%)	 Ratio_SwingPhase(%)	 SwingPhase_R(%)	 SwingPhase_L(%)	 Ratio_DoubleLimbS(%)	 doublelimbS_R(%)	 doublelimbS_L(%)	 Cadence(step/min)	 RTO-LTO(s)	 LTO-RTO(s)	 L swing duration(s)	 R double limb duration(s)	 R swing duration(s)	 L double limb duration(s)	 R stance duration(s)	 L stance duration(s)	 
25.000000	 -4.703575	 512.023761	 536.570816	 0.673010	 63.282453	 62.851709	 -1.195319	 36.717547	 37.148291	 0.245527	 26.134195	 26.065788	 43.908278	 0.674545	 0.689545	 0.509091	 0.165000	 0.499091	 0.190455	 0.866364	 0.854545	 
25.000000	 -2.451440	 519.069041	 530.146737	 0.543113	 62.984090	 62.639909	 -1.012067	 37.015910	 37.360091	 -0.372830	 25.703068	 25.781541	 44.145113	 0.674091	 0.686364	 0.506818	 0.167727	 0.503182	 0.183182	 0.856364	 0.854091	 
25.000000	 -1.997670	 522.210489	 532.388872	 0.306818	 63.065706	 62.826459	 -0.543194	 36.934294	 37.173541	 0.048726	 25.790242	 25.762657	 43.777668	 0.683182	 0.687727	 0.510909	 0.171818	 0.506364	 0.181364	 0.864545	 0.859545	 
25.000000	 -2.368944	 527.335798	 538.556438	 0.870414	 62.901172	 62.350462	 -1.499717	 37.098828	 37.649538	 -0.000161	 25.273266	 25.262121	 43.245846	 0.687318	 0.698591	 0.522273	 0.166409	 0.514500	 0.184091	 0.873227	 0.865000	 
25.000000	 -3.226401	 535.004573	 552.300419	 -0.530056	 62.722609	 63.049237	 0.849723	 37.277391	 36.950763	 -0.077220	 25.782796	 25.793057	 42.435383	 0.700000	 0.714762	 0.522381	 0.176667	 0.526667	 0.188095	 0.887143	 0.891429	 
25.000000	 -2.202876	 530.443307	 541.899141	 -0.406389	 62.656255	 62.904464	 0.635829	 37.343745	 37.095536	 -0.096866	 25.586598	 25.602126	 42.818069	 0.694286	 0.706190	 0.519524	 0.174762	 0.522381	 0.183810	 0.878095	 0.880952	 
25.000000	 -1.144752	 529.855195	 535.781425	 0.445194	 62.782396	 62.589291	 -0.785332	 37.217604	 37.410709	 0.128954	 25.266120	 25.227332	 43.220408	 0.692273	 0.695909	 0.520909	 0.172273	 0.517727	 0.178182	 0.871818	 0.868182	 
25.000000	 -2.048403	 522.929112	 533.483747	 0.343210	 62.714315	 62.496024	 -0.599040	 37.285685	 37.503976	 -0.319674	 25.156409	 25.226659	 43.718172	 0.681818	 0.694091	 0.515455	 0.165000	 0.512273	 0.181818	 0.860909	 0.859091	 
25.000000	 -3.111952	 530.368093	 546.921134	 0.034318	 62.768370	 62.742166	 -0.092148	 37.231630	 37.257834	 -0.120193	 25.536109	 25.549651	 42.692549	 0.694762	 0.709048	 0.523333	 0.172381	 0.522381	 0.186667	 0.882381	 0.881429	 
25.000000	 -3.889832	 530.973509	 551.681171	 -1.164801	 62.504924	 63.234928	 1.956160	 37.495076	 36.765072	 0.215550	 25.754547	 25.690049	 42.610500	 0.696667	 0.712381	 0.517619	 0.178095	 0.528571	 0.183810	 0.880476	 0.890476	 
25.000000	 -4.681616	 517.190317	 541.761937	 -0.158010	 62.660464	 62.754890	 0.231889	 37.339536	 37.245110	 -0.394992	 25.356143	 25.309558	 43.589330	 0.683182	 0.694545	 0.513636	 0.168571	 0.514545	 0.180000	 0.862727	 0.865455	 
25.000000	 -1.977391	 528.743053	 538.971832	 0.284829	 62.711813	 62.527663	 -0.519403	 37.288187	 37.472337	 0.351551	 25.289724	 25.191155	 43.149449	 0.689545	 0.699545	 0.520455	 0.169091	 0.518636	 0.180909	 0.872273	 0.868636	 
0.000000	 -4.503898	 528.800021	 552.720710	 -0.289365	 62.541627	 62.720214	 0.466393	 37.458373	 37.279786	 -0.111219	 25.285413	 25.303257	 42.606486	 0.691905	 0.716190	 0.524762	 0.166667	 0.526667	 0.189524	 0.880952	 0.882857	 
0.000000	 -2.420274	 533.452977	 546.118035	 -0.485684	 62.408393	 62.707690	 0.779479	 37.591607	 37.292310	 -0.301609	 25.089631	 25.141123	 42.562780	 0.701429	 0.709524	 0.526190	 0.175238	 0.530000	 0.179524	 0.880000	 0.884762	 
0.000000	 -1.095377	 542.421494	 548.048072	 -0.328192	 62.423839	 62.622913	 0.503929	 37.576161	 37.377087	 0.076289	 25.081990	 25.043660	 42.089094	 0.710952	 0.713810	 0.532381	 0.178095	 0.535238	 0.178571	 0.890000	 0.891905	 
0.000000	 -0.359336	 540.204342	 541.918192	 -0.119163	 62.655400	 62.691489	 0.169310	 37.344600	 37.308511	 -0.248668	 25.438324	 25.345608	 42.425402	 0.708636	 0.705455	 0.527727	 0.181364	 0.526364	 0.179091	 0.887727	 0.886818	 
0.000000	 -2.686745	 547.119905	 561.649490	 0.225588	 62.737160	 62.583642	 -0.466274	 37.262840	 37.416358	 0.082186	 25.306173	 25.230363	 41.288644	 0.728000	 0.725000	 0.544000	 0.185000	 0.543000	 0.182000	 0.912000	 0.910000	 
0.000000	 -2.388909	 550.333149	 563.317624	 0.320225	 62.689289	 62.483257	 -0.575807	 37.310711	 37.516743	 -0.040992	 25.182629	 25.191077	 41.172610	 0.730000	 0.727143	 0.546667	 0.183333	 0.543333	 0.183810	 0.913810	 0.910476	 
0.000000	 -3.449690	 544.786237	 562.922578	 -0.189235	 62.703386	 62.816430	 0.277753	 37.296614	 37.183570	 -0.247047	 25.503987	 25.533194	 41.337263	 0.722857	 0.730000	 0.540000	 0.182381	 0.541429	 0.188571	 0.910476	 0.912381	 
0.000000	 -2.761834	 542.565263	 557.421786	 -0.768499	 62.499306	 62.978192	 1.270981	 37.500694	 37.021808	 -0.252051	 25.489968	 25.534056	 41.753175	 0.715000	 0.722500	 0.532000	 0.182500	 0.538000	 0.184500	 0.898500	 0.905000	 
0.000000	 -1.192819	 548.174969	 554.534608	 0.104528	 62.575967	 62.505494	 -0.211130	 37.424033	 37.494506	 0.134402	 25.117276	 25.075572	 41.552113	 0.720000	 0.722381	 0.540952	 0.179524	 0.540000	 0.182381	 0.903810	 0.901905	 
0.000000	 -1.123247	 547.251772	 553.144441	 -0.142901	 62.511808	 62.593366	 0.183571	 37.488192	 37.406634	 -0.159681	 25.092096	 25.117446	 41.780411	 0.719500	 0.717500	 0.537500	 0.182000	 0.538500	 0.179000	 0.898000	 0.899500	 
